difficulty,num_nodes,granularity,trial_id,worker_id,compute_time,pixel_count,iterations
default,6,10,4,10,2.139918914,14300,360867972
default,6,10,4,11,2.149235068,16400,362348469
default,6,10,4,12,2.163831495,14000,363971675
default,6,10,4,13,2.183544229,14000,366382455
default,6,10,4,14,2.185779963,16200,364645947
default,6,10,4,15,2.127503565,15000,358714117
default,6,10,4,16,2.146857709,16000,351829060
default,6,10,4,17,2.127637787,16000,358749327
default,6,10,4,18,2.124483214,15000,358010765
default,6,10,4,19,2.174698321,14100,366697056
default,6,10,4,20,2.157065786,14600,363670788
default,6,10,4,21,2.149700836,14700,362480759
default,6,10,4,22,2.118174285,14200,357160439
default,6,10,4,23,2.119263160,17700,355614063
default,6,10,4,24,2.090218046,15000,351234612
default,6,10,4,25,2.088283474,14000,352142747
default,6,10,4,26,2.151645028,14800,362044130
default,6,10,4,27,2.229547790,14000,375976888
default,6,10,4,28,2.226870385,13500,374608659
default,6,10,4,29,2.199214651,14100,370860372
default,6,10,4,30,2.173487582,14800,365971151
default,6,10,4,31,2.188547234,13700,369059350
default,6,10,4,32,2.166921889,13800,364415889
default,6,10,4,33,2.201285524,12600,370989965
default,6,10,4,34,2.207453655,13400,372040244
default,6,10,4,35,2.086758054,14400,351891236
default,6,10,4,36,2.142534901,14100,360662582
default,6,10,4,37,2.125550957,15400,358435368
default,6,10,4,38,2.100198096,14600,353776880
default,6,10,4,39,2.195732041,13500,370281263
default,6,10,4,40,2.166025487,14200,363882073
default,6,10,4,41,2.195956839,14500,370322630
default,6,10,4,42,2.119527468,14500,356817468
default,6,10,4,43,2.173154766,13400,366445010
default,6,10,4,44,2.135312556,14200,359428214
default,6,10,4,45,2.120726002,14000,357212856
default,6,10,4,46,2.064050845,15700,346901868
default,6,10,4,47,2.057165335,15200,346914828
default,6,10,4,48,2.042519466,17200,343618372
default,6,10,4,49,2.034778936,16000,343125013
default,6,10,4,50,2.051707078,15100,345053678
default,6,10,4,51,2.097752038,14400,353767682
default,6,10,4,52,2.142641159,13200,360346418
default,6,10,4,53,2.175134114,13800,366813724
default,6,10,4,54,2.169711733,14700,364446542
default,6,10,4,55,2.209807124,13400,372666563
default,6,10,4,56,2.176461587,14200,365761457
default,6,10,4,57,2.174056259,14100,366529092
default,6,10,4,58,2.132531492,14600,357992580
default,6,10,4,59,2.061427768,15600,347622240
default,6,10,4,60,2.072156315,16600,348397950
default,6,10,4,61,2.098622560,14800,353934562
default,6,10,4,62,2.097100369,16600,352642504
default,6,10,4,63,2.092169511,17600,352809074
default,6,10,4,64,2.101029927,15700,353678481
default,6,10,4,65,2.141043592,14600,360390881
default,6,10,4,66,2.214587966,13800,373029250
default,6,10,4,67,2.164953739,16500,365090446
default,6,10,4,68,2.217291555,14100,372988193
default,6,10,4,69,2.164313344,15100,364279012
default,6,10,4,70,2.091838308,14400,351845338
default,6,10,4,71,2.124842209,15100,358321978
default,6,10,4,72,2.139445897,13700,359918582
default,6,10,4,73,2.134641751,15100,358254580
default,6,10,4,74,2.113905300,14300,355871007
default,6,10,4,75,2.209768611,13200,372648063
default,6,10,4,76,2.139574354,14400,360083742
default,6,10,4,77,2.130102671,14800,359218317
default,6,10,4,78,2.226516883,13700,374685058
default,6,10,4,79,2.209639935,13500,372639108
default,6,10,4,80,2.210762853,14500,371976255
default,6,10,4,81,2.191798767,14900,368629547
default,6,10,4,82,2.185832327,15100,368006125
default,6,10,4,83,2.152928213,14100,363063260
default,6,10,4,84,2.120827697,14500,357109723
default,6,10,4,85,2.127221989,15800,358218250
default,6,10,4,86,2.201753160,15400,369859335
default,6,10,4,87,2.297207110,13100,387401163
default,6,10,4,88,2.293826944,12700,386352699
default,6,10,4,89,2.215396790,14400,373608914
default,6,10,4,90,2.336660645,13100,393370538
default,6,10,4,91,2.248141711,13600,379123798
default,6,10,4,92,2.248780940,14000,378678322
default,6,10,4,93,2.236698898,13600,377189722
default,6,10,4,94,2.238830683,13200,377003532
default,6,10,4,95,2.143218788,14800,361426125
default,6,10,4,96,2.149051110,16800,361609993
default,6,10,4,97,2.171479985,14100,366225133
default,6,10,4,98,2.177578306,15400,366073573
default,6,10,4,99,2.193435524,14000,369852706
default,6,10,4,100,2.145858893,14800,361575229
default,6,10,4,101,2.241043708,13600,377935914
default,6,10,4,102,2.216550759,13000,372564584
default,6,10,4,103,2.169703403,13600,365904956
default,6,10,4,104,2.175475600,14300,366408077
default,6,10,4,105,2.185574651,13600,368624003
default,6,10,4,106,2.216792471,13100,373287541
default,6,10,4,107,2.168968940,14400,365771588
default,6,10,4,108,2.215164491,14300,372677045
default,6,10,4,109,2.228549669,13800,375838605
default,6,10,4,110,2.203280157,13400,371005973
default,6,10,4,111,2.211678406,14100,372986510
default,6,10,4,112,2.210531041,14800,371785907
default,6,10,4,113,2.255802199,13900,380330433
default,6,10,4,114,2.268466385,13000,381835813
default,6,10,4,115,2.206466679,14300,372110662
default,6,10,4,116,2.208820682,14100,371495744
default,6,10,4,117,2.234278180,13800,376807176
default,6,10,4,118,2.243258544,13700,377851541
default,6,10,4,119,2.212565272,13800,373130355
default,6,10,4,120,2.175967124,15800,366416355
default,6,10,4,121,2.262209715,13600,381525068
default,6,10,4,122,2.211859911,14600,371788708
default,6,10,4,123,2.176198175,14100,367013071
default,6,10,4,124,2.191062872,14800,369101645
default,6,10,4,125,2.220222248,12500,374446084
default,6,10,4,126,2.151967778,14300,361743640
default,6,10,4,127,2.158336080,13900,363994882
default,6,10,4,128,2.165126013,14600,364276116
default,6,10,4,129,2.219207714,14000,374180735
default,6,10,4,130,2.199642311,14300,369703397
default,6,10,4,131,2.182339978,13400,368040899
default,6,10,4,132,2.173500984,14000,365517891
default,6,10,4,133,2.146747043,14600,362051903
default,6,10,4,134,2.091149392,15300,351378241
default,6,10,4,135,2.033063453,15900,342866521
default,6,10,4,136,2.080581283,15400,350347600
default,6,10,4,137,2.098322347,16000,353835659
default,6,10,4,138,2.107530928,14900,354730445
default,6,10,4,139,2.156454063,14700,363686277
default,6,10,4,140,2.166594361,13900,364035511
default,6,10,4,141,2.124292026,14100,358272240
default,6,10,4,142,2.095539114,14600,352583555
default,6,10,4,143,2.048185874,16700,345420199
default,6,10,5,1,2.228912365,14700,375822163
default,6,10,5,2,2.229308407,13600,375346138
default,6,10,5,3,2.278746309,12400,384217221
default,6,10,5,4,2.159093445,15600,355130281
default,6,10,5,5,2.168504087,13700,365618074
default,6,10,5,6,2.132227537,14200,357083819
default,6,10,5,7,2.091013036,16300,352558038
default,6,10,5,8,2.094291886,15700,352871130
default,6,10,5,9,2.086604666,14500,351818232
default,6,10,5,10,2.117833726,14600,357052450
default,6,10,5,11,2.130614182,16200,359255859
default,6,10,5,12,2.146205522,14000,361868385
default,6,10,5,13,2.114212536,16000,356212156
default,6,10,5,14,2.109561238,16900,351112277
default,6,10,5,15,2.074520756,15900,349779716
default,6,10,5,16,2.118580084,15000,357229172
default,6,10,5,17,2.086742403,15500,351837166
default,6,10,5,18,2.074606566,15100,349566351
default,6,10,5,19,2.143308059,14100,360827800
default,6,10,5,20,2.117961938,14900,357069977
default,6,10,5,21,2.106221813,15000,355120662
default,6,10,5,22,2.086439177,17600,350789022
default,6,10,5,23,2.121447185,14200,357682081
default,6,10,5,24,2.121883290,14300,357219811
default,6,10,5,25,2.158826285,14600,364031753
default,6,10,5,26,2.084219940,16700,350373227
default,6,10,5,27,2.141388234,14900,361117219
default,6,10,5,28,2.095512425,14500,353171089
default,6,10,5,29,2.167331073,14100,365475566
default,6,10,5,30,2.241556185,14000,377168015
default,6,10,5,31,2.185030812,15300,368205628
default,6,10,5,32,2.183960622,14900,367417454
default,6,10,5,33,2.126399567,15300,358588066
default,6,10,5,34,2.090017139,16000,351981542
default,6,10,5,35,2.114382491,15500,354823867
default,6,10,5,36,2.200556176,14400,370129567
default,6,10,5,37,2.128346030,15300,358912477
default,6,10,5,38,2.152160993,14600,362366321
default,6,10,5,39,2.106842844,14600,355281101
default,6,10,5,40,2.121254984,15400,356917512
default,6,10,5,41,2.120182093,14900,357548092
default,6,10,5,42,2.100727156,15800,353074755
default,6,10,5,43,2.171166119,15100,366137979
default,6,10,5,44,2.161063021,15100,363104716
default,6,10,5,45,2.194225258,13400,370047992
default,6,10,5,46,2.195655605,13800,369002730
default,6,10,5,47,2.184078977,12800,368337574
default,6,10,5,48,2.176873302,13700,366083250
default,6,10,5,49,2.155067601,14200,363390573
default,6,10,5,50,2.151158077,14600,362480450
default,6,10,5,51,2.200217109,15000,371042403
default,6,10,5,52,2.199156850,13000,370394884
default,6,10,5,53,2.189613058,13300,369234828
default,6,10,5,54,2.225658217,13100,374029214
default,6,10,5,55,2.214531296,13600,373003482
default,6,10,5,56,2.119937322,14800,356792860
default,6,10,5,57,2.124489546,15400,358276925
default,6,10,5,58,2.085796045,16300,351230718
default,6,10,5,59,2.173943938,15100,366569034
default,6,10,5,60,2.202835880,14500,370447934
default,6,10,5,61,2.198226273,13100,370721209
default,6,10,5,62,2.136437428,14900,359204851
default,6,10,5,63,2.140661029,14800,360988710
default,6,10,5,64,2.131931927,15500,358905674
default,6,10,5,65,2.170599395,14700,366081391
default,6,10,5,66,2.161935098,14900,364024397
default,6,10,5,67,2.128468029,15000,358886745
default,6,10,5,68,2.168748047,14400,364443201
default,6,10,5,69,2.200676362,13500,371050743
default,6,10,5,70,2.136659428,15400,359538975
default,6,10,5,71,2.183592260,14600,368241387
default,6,10,5,72,2.189963909,13300,368367723
default,6,10,5,73,2.179200027,13100,367504550
default,6,10,5,74,2.193420734,16400,369100338
default,6,10,5,75,2.260366408,12700,381206587
default,6,10,5,76,2.224567998,15300,374319037
default,6,10,5,77,2.247317952,13800,379004494
default,6,10,5,78,2.253664872,12400,379551960
default,6,10,5,79,2.255132777,12100,380320159
default,6,10,5,80,2.256859444,12400,379746524
default,6,10,5,81,2.182148129,13600,368007517
default,6,10,5,82,2.223119021,13200,374065533
default,6,10,5,83,2.208990880,12600,372538833
default,6,10,5,84,2.173343122,13800,366259326
default,6,10,5,85,2.234670221,12100,376852716
default,6,10,5,86,2.169873071,14200,365671300
default,6,10,5,87,2.246335218,13300,378834402
default,6,10,5,88,2.169957900,14800,365044201
default,6,10,5,89,2.203789632,12800,371649800
default,6,10,5,90,2.170315063,13500,365050455
default,6,10,5,91,2.194861654,14300,370159344
default,6,10,5,92,2.162245517,14300,363430741
default,6,10,5,93,2.245676132,14400,378695699
default,6,10,5,94,2.277220656,13000,383312742
default,6,10,5,95,2.252575246,13600,379870891
default,6,10,5,96,2.231678025,13500,375866742
default,6,10,5,97,2.266777245,14300,382306579
default,6,10,5,98,2.211479986,13900,372069401
default,6,10,5,99,2.166946792,14200,365469916
default,6,10,5,100,2.193221065,14800,369100913
default,6,10,5,101,2.153372943,14600,363152881
default,6,10,5,102,2.140957325,14400,359976878
default,6,10,5,103,2.157680099,13300,363891032
default,6,10,5,104,2.212893952,14400,372908328
default,6,10,5,105,2.160320170,13300,364325760
default,6,10,5,106,2.178259518,14700,366600946
default,6,10,5,107,2.181104855,13000,367849812
default,6,10,5,108,2.124259717,16500,356955815
default,6,10,5,109,2.161763266,13800,364594731
default,6,10,5,110,2.204226123,13900,371152659
default,6,10,5,111,2.211337650,14000,372969344
default,6,10,5,112,2.169509907,15200,364710606
default,6,10,5,113,2.141115704,14900,361118002
default,6,10,5,114,2.218212711,14100,372975598
default,6,10,5,115,2.259919294,14900,381118999
default,6,10,5,116,2.247149471,15300,378387386
default,6,10,5,117,2.273963814,14400,383512305
default,6,10,5,118,2.244521431,14100,377329097
default,6,10,5,119,2.208798061,14200,372512799
default,6,10,5,120,2.132137133,14300,358597989
default,6,10,5,121,2.113758663,14800,356469647
default,6,10,5,122,2.119860899,14600,356921896
default,6,10,5,123,2.079259181,15800,350664760
default,6,10,5,124,2.108498233,15800,354119916
default,6,10,5,125,2.128952220,13600,359037672
default,6,10,5,126,2.102211083,15300,353821082
default,6,10,5,127,2.047666461,15900,344087474
default,6,10,5,128,2.105441871,16400,353962487
default,6,10,5,129,2.140332879,14700,360877054
default,6,10,5,130,2.083732965,15000,349900216
default,6,10,5,131,2.123516580,14300,358120401
default,6,10,5,132,2.103394702,15700,354228103
default,6,10,5,133,2.092360594,17500,352889671
default,6,10,5,134,2.129238025,14400,357991719
default,6,10,5,135,2.094418553,15000,353192232
default,6,10,5,136,2.072412409,17900,349062631
default,6,10,5,137,2.137886887,12900,360529820
default,6,10,5,138,2.141985608,13700,360222038
default,6,10,5,139,2.130075583,14100,359224733
default,6,10,5,140,2.140666925,15000,359794155
default,6,10,5,141,2.238156823,13500,377459168
default,6,10,5,142,2.263752019,13100,380603729
default,6,10,5,143,2.240039314,13200,377783926
default,6,10,6,1,2.187265976,15500,368786076
default,6,10,6,2,2.239078306,13300,368616458
default,6,10,6,3,2.224385946,13000,375040671
default,6,10,6,4,2.172416485,13600,361715463
default,6,10,6,5,2.162582939,14200,364419956
default,6,10,6,6,2.133145281,16200,358337174
default,6,10,6,7,2.097901938,15700,353706518
default,6,10,6,8,2.094082693,17500,352975883
default,6,10,6,9,2.129558648,15300,359048466
default,6,10,6,10,2.113580988,17600,356363413
default,6,10,6,11,2.061913728,16900,347646529
default,6,10,6,12,2.155924459,15400,360378078
default,6,10,6,13,2.144422475,14800,361564668
default,6,10,6,14,2.202518584,14100,369961476
default,6,10,6,15,2.229788096,13800,375955899
default,6,10,6,16,2.242712408,14600,378206045
default,6,10,6,17,2.228114731,14400,375657321
default,6,10,6,18,2.261499050,13100,378955704
default,6,10,6,19,2.219634018,13300,373142304
default,6,10,6,20,2.217691684,13200,373942855
default,6,10,6,21,2.197890009,13700,370574058
default,6,10,6,22,2.205355931,14100,371920392
default,6,10,6,23,2.163212002,14800,364735216
default,6,10,6,24,2.158038737,13900,363513804
default,6,10,6,25,2.150620575,14300,362653902
default,6,10,6,26,2.183190662,15200,367292497
default,6,10,6,27,2.168104167,13300,365622422
default,6,10,6,28,2.126658284,14600,358039549
default,6,10,6,29,2.163499145,13300,364861116
default,6,10,6,30,2.124147636,16100,357842876
default,6,10,6,31,2.179866502,14500,367259301
default,6,10,6,32,2.144346588,13700,360811762
default,6,10,6,33,2.148529719,14000,362327982
default,6,10,6,34,2.066823615,16200,348029153
default,6,10,6,35,2.197539626,14200,370588867
default,6,10,6,36,2.179030284,14100,366860175
default,6,10,6,37,2.151314966,15300,362783017
default,6,10,6,38,2.149723247,14300,361871122
default,6,10,6,39,2.150286268,14500,362628890
default,6,10,6,40,2.155565115,14300,362161689
default,6,10,6,41,2.075879658,14400,350073922
default,6,10,6,42,2.126483034,14200,357624916
default,6,10,6,43,2.124897928,14000,358283974
default,6,10,6,44,2.111932411,13900,355134261
default,6,10,6,45,2.108552342,13900,355586783
default,6,10,6,46,2.066291621,15000,347468514
default,6,10,6,47,2.079025901,14100,350602808
default,6,10,6,48,2.074496051,15200,349269182
default,6,10,6,49,2.107603692,14800,354246530
default,6,10,6,50,2.113565319,16400,355443109
default,6,10,6,51,2.068867979,15500,348902565
default,6,10,6,52,2.117005678,15000,356205025
default,6,10,6,53,2.092626507,15600,352877402
default,6,10,6,54,2.066082105,16200,347179783
default,6,10,6,55,2.119616119,13700,357358073
default,6,10,6,56,2.039099339,17200,343005200
default,6,10,6,57,2.056189733,15600,346714996
default,6,10,6,58,2.074225858,17000,349594321
default,6,10,6,59,2.076403204,14700,350168047
default,6,10,6,60,2.082864726,15400,350480594
default,6,10,6,61,2.122033601,14100,357837623
default,6,10,6,62,2.115543026,15400,355333123
default,6,10,6,63,2.193832387,13900,369973241
default,6,10,6,64,2.223460198,14200,373931724
default,6,10,6,65,2.236876668,15200,377211955
default,6,10,6,66,2.207553201,13600,371320041
default,6,10,6,67,2.197794048,13500,369403079
default,6,10,6,68,2.111702346,14800,355279256
default,6,10,6,69,2.169645569,16100,365898416
default,6,10,6,70,2.122670403,16000,357239784
default,6,10,6,71,2.155602573,13500,363521657
default,6,10,6,72,2.182666095,14400,367024152
default,6,10,6,73,2.150438223,14200,362619733
default,6,10,6,74,2.185555217,13500,367711143
default,6,10,6,75,2.185660216,13500,368597676
default,6,10,6,76,2.162917814,14800,363688048
default,6,10,6,77,2.229519330,13300,375995860
default,6,10,6,78,2.129656968,14800,357808039
default,6,10,6,79,2.112251588,14600,356187816
default,6,10,6,80,2.112593455,14200,355716822
default,6,10,6,81,2.109636861,16300,355775123
default,6,10,6,82,2.099956453,15300,352886884
default,6,10,6,83,2.192050872,14900,369413273
default,6,10,6,84,2.139802281,13900,359824958
default,6,10,6,85,2.099492226,17000,353994628
default,6,10,6,86,2.093845786,17400,352223525
default,6,10,6,87,2.049032659,16700,345535085
default,6,10,6,88,2.158664126,13900,363079153
default,6,10,6,89,2.091754931,16500,352757436
default,6,10,6,90,2.138203421,14000,359795093
default,6,10,6,91,2.134820898,15000,359816400
